t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
5.854033890489913183e+00,6.550536118522278795e-01,6.806812146895244164e-02,6.594233544607501496e-02,-2.451221892433289862e-01,-2.715487640200855979e-02,3.457704323696870335e-03,-2.031282550038504831e-01,5.510080672923182987e-03,4.366468926161381180e-03
5.887295446685878453e+00,6.470689246685787932e-01,6.712063642478566239e-02,6.641410793717500427e-02,-2.519113172522209898e-01,-2.697201484910688798e-02,3.575587533312627429e-03,-2.054183746896242335e-01,5.461963804691964339e-03,2.307068048271346782e-03
5.920557002881843722e+00,6.390136179808033612e-01,6.618019658330334676e-02,6.687432852572028352e-02,-2.587872588701746190e-01,-2.679152956994837811e-02,3.611177670767857627e-03,-2.083902604135713377e-01,5.351647735769792490e-03,-7.389039248311530216e-04
5.953818559077808992e+00,6.308574035638992994e-01,6.524956344008396580e-02,6.731776103940649569e-02,-2.657740859670967293e-01,-2.661600658529825192e-02,3.526433344474245828e-03,-2.120888214247209358e-01,5.137810743512867193e-03,-5.139987595547544814e-03
5.987080115273775149e+00,6.225600301024718508e-01,6.433229745783272668e-02,6.773643148711361306e-02,-2.728960673748834775e-01,-2.644974640840920196e-02,3.269249698256117970e-03,-2.164341481464450712e-01,4.753842786756297574e-03,-1.138007742917197807e-02
6.020341671469740419e+00,6.140692414462681770e-01,6.343282908084524330e-02,6.811858550805049983e-02,-2.801719591296945033e-01,-2.629976616730129307e-02,2.769395174624563090e-03,-2.211018514364628818e-01,4.096610220823267319e-03,-2.006260716872883959e-02
6.053603227665705688e+00,6.053195492967495817e-01,6.255638538863812770e-02,6.844735878272301122e-02,-2.876044506880552909e-01,-2.617722714626344316e-02,1.934622626695612279e-03,-2.253439588223875578e-01,3.012707865063004621e-03,-3.188985688273712066e-02
6.086864783861670958e+00,5.962328854846039583e-01,6.170865875660910826e-02,6.869923663511807999e-02,-2.951625406292788245e-01,-2.609935146338965284e-02,6.479826410516528051e-04,-2.277363041123295351e-01,1.284622239929018080e-03,-4.759506314730516108e-02
6.120126340057636227e+00,5.867229963520441682e-01,6.089502818501871251e-02,6.884258154499514615e-02,-3.027541784422427273e-01,-2.609177007661547115e-02,-1.231549108353614244e-03,-2.258640988293103002e-01,-1.377136346095048829e-03,-6.778367576649740878e-02
6.153387896253601497e+00,5.767065451902206874e-01,6.011906788672031349e-02,6.883685242276949001e-02,-3.101877234610032064e-01,-2.619096285931994672e-02,-3.861198440301252637e-03,-2.160319069583190033e-01,-5.323789625618273111e-03,-9.263848344308193983e-02
6.186649452449567654e+00,5.661241113735153707e-01,5.938014052264399545e-02,6.863360047499374172e-02,-3.171252932690741266e-01,-2.644592513223147090e-02,-7.394149354255777525e-03,-1.931898552881065878e-01,-1.092128312317936813e-02,-1.214816082271040487e-01
