time,x,y,z
1.228991,0.314479,-0.000003,0.494726
1.230964,0.314473,-0.000003,0.494872
1.232963,0.314467,-0.000003,0.495017
1.234961,0.314461,-0.000003,0.495162
1.236964,0.314456,-0.000003,0.495305
1.238964,0.314450,-0.000003,0.495448
1.240960,0.314444,-0.000003,0.495590
1.243003,0.314438,-0.000003,0.495732
1.244993,0.314433,-0.000003,0.495872
1.246983,0.314427,-0.000003,0.496012
1.249020,0.314421,-0.000003,0.496152
1.250966,0.314416,-0.000003,0.496290
1.252966,0.314410,-0.000003,0.496428
1.254987,0.314405,-0.000003,0.496565
1.256980,0.314399,-0.000003,0.496701
1.258969,0.314394,-0.000003,0.496837
1.260909,0.314388,-0.000003,0.496972
1.263106,0.314383,-0.000003,0.497106
1.264999,0.314377,-0.000003,0.497239
1.267013,0.314372,-0.000003,0.497372
1.269074,0.314366,-0.000003,0.497503
1.271108,0.314360,-0.000003,0.497634
1.273008,0.314356,-0.000003,0.497699
1.275023,0.314350,-0.000003,0.497829
1.277030,0.314343,-0.000003,0.497958
1.279057,0.314335,-0.000003,0.498086
1.280982,0.314328,-0.000003,0.498213
1.282977,0.314320,-0.000003,0.498339
1.284962,0.314311,-0.000003,0.498464
1.287003,0.314303,-0.000003,0.498589
1.288967,0.314294,-0.000003,0.498713
1.290961,0.314285,-0.000003,0.498836
1.292959,0.314276,-0.000003,0.498958
1.294969,0.314266,-0.000003,0.499079
1.296970,0.314256,-0.000003,0.499199
1.298964,0.314246,-0.000003,0.499319
1.300960,0.314235,-0.000003,0.499437
1.302961,0.314224,-0.000003,0.499555
1.304969,0.314213,-0.000003,0.499672
1.306960,0.314202,-0.000003,0.499788
1.308960,0.314190,-0.000003,0.499904
1.310961,0.314178,-0.000003,0.500018
1.313001,0.314166,-0.000003,0.500132
1.315094,0.314153,-0.000003,0.500244
1.316989,0.314140,-0.000003,0.500356
1.319031,0.314127,-0.000003,0.500467
1.321148,0.314114,-0.000003,0.500577
1.323120,0.314100,-0.000003,0.500687
1.325002,0.314086,-0.000003,0.500795
1.327030,0.314072,-0.000003,0.500903
1.328997,0.314065,-0.000003,0.500956
1.330980,0.314050,-0.000003,0.501063
